,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,cpulimit,memorylimit
1905,36.0,11.0,13.0,5.0,8.0,8.0,13.0,3.0,55.0,18.0,2.0,3.0,13.0,2.0,7
1906,37.0,10.0,15.0,10.0,3.0,10.0,6.0,3.0,55.0,19.0,2.0,1.0,10.0,2.0,7
1907,38.0,14.0,10.0,9.0,6.0,1.0,12.0,3.0,47.0,15.0,6.0,4.0,17.0,2.0,7
1908,39.0,13.0,7.0,8.0,6.0,6.0,8.0,1.0,50.0,18.0,4.0,5.0,14.0,2.0,7
1909,40.0,9.0,10.0,10.0,8.0,6.0,10.0,1.0,58.0,23.0,1.0,3.0,10.0,2.0,7
1910,41.0,11.0,14.0,7.0,6.0,8.0,10.0,5.0,56.0,18.0,2.0,3.0,10.0,2.0,7
1911,42.0,9.0,7.0,14.0,5.0,11.0,10.0,2.0,52.0,19.0,4.0,2.0,13.0,2.0,7
1912,43.0,15.0,9.0,8.0,5.0,4.0,17.0,2.0,52.0,15.0,2.0,4.0,8.0,2.0,7
1913,44.0,15.0,5.0,8.0,5.0,4.0,12.0,5.0,48.0,16.0,2.0,6.0,13.0,2.0,7
1914,45.0,6.0,13.0,6.0,11.0,5.0,18.0,1.0,56.0,14.0,2.0,3.0,14.0,2.0,7
1915,46.0,16.0,11.0,12.0,4.0,6.0,13.0,1.0,50.0,14.0,2.0,2.0,14.0,2.0,7
1916,47.0,15.0,10.0,8.0,2.0,5.0,12.0,3.0,52.0,19.0,3.0,2.0,13.0,2.0,7
1917,48.0,9.0,10.0,12.0,5.0,5.0,11.0,2.0,52.0,21.0,2.0,6.0,11.0,2.0,7
1918,49.0,10.0,14.0,11.0,5.0,2.0,10.0,0.0,57.0,22.0,3.0,4.0,13.0,2.0,7
1919,50.0,8.0,7.0,12.0,2.0,9.0,8.0,2.0,57.0,20.0,6.0,2.0,14.0,2.0,7
1920,51.0,9.0,8.0,5.0,7.0,12.0,14.0,1.0,59.0,21.0,1.0,3.0,16.0,2.0,7
1921,52.0,17.0,6.0,6.0,3.0,11.0,13.0,1.0,55.0,15.0,5.0,2.0,12.0,2.0,7
1922,53.0,10.0,9.0,7.0,7.0,9.0,7.0,2.0,54.0,18.0,4.0,5.0,11.0,2.0,7
1923,54.0,15.0,11.0,18.0,3.0,9.0,11.0,2.0,57.0,16.0,4.0,2.0,3.0,2.0,7
1924,55.0,12.0,11.0,10.0,7.0,7.0,8.0,4.0,45.0,11.0,4.0,4.0,14.0,2.0,7
1925,1.0,2.0,2.0,4.0,5.0,14.0,3.0,14.0,67.0,28.0,6.0,6.0,2.0,3.0,6
1926,2.0,2.0,10.0,3.0,6.0,9.0,8.0,5.0,74.0,26.0,7.0,4.0,2.0,3.0,6
1927,3.0,7.0,5.0,0.0,11.0,16.0,7.0,6.0,60.0,16.0,10.0,7.0,3.0,3.0,6
1928,4.0,5.0,3.0,4.0,6.0,5.0,10.0,4.0,65.0,25.0,8.0,9.0,7.0,3.0,6
1929,5.0,6.0,3.0,5.0,5.0,7.0,7.0,11.0,62.0,28.0,6.0,7.0,1.0,3.0,6
1930,6.0,2.0,1.0,3.0,6.0,9.0,9.0,11.0,68.0,26.0,7.0,8.0,2.0,3.0,6
1931,7.0,5.0,1.0,1.0,7.0,9.0,3.0,13.0,57.0,26.0,7.0,6.0,4.0,3.0,6
1932,8.0,7.0,4.0,1.0,4.0,12.0,9.0,9.0,64.0,26.0,3.0,7.0,8.0,3.0,6
1933,9.0,6.0,1.0,1.0,8.0,11.0,5.0,16.0,58.0,15.0,11.0,7.0,3.0,3.0,6
1934,10.0,5.0,1.0,3.0,7.0,14.0,9.0,12.0,59.0,17.0,5.0,6.0,0.0,3.0,6
1935,11.0,4.0,6.0,2.0,6.0,10.0,6.0,9.0,75.0,29.0,6.0,1.0,2.0,3.0,6
1936,12.0,7.0,6.0,4.0,6.0,7.0,7.0,10.0,68.0,21.0,14.0,3.0,2.0,3.0,6
1937,13.0,5.0,4.0,3.0,9.0,13.0,3.0,9.0,62.0,24.0,7.0,8.0,3.0,3.0,6
1938,14.0,5.0,3.0,2.0,2.0,15.0,9.0,14.0,68.0,24.0,5.0,2.0,1.0,3.0,6
1939,15.0,5.0,3.0,1.0,6.0,14.0,3.0,9.0,62.0,28.0,6.0,8.0,8.0,3.0,6
1940,16.0,4.0,5.0,4.0,7.0,9.0,4.0,11.0,59.0,28.0,5.0,12.0,1.0,3.0,6
1941,17.0,5.0,6.0,5.0,5.0,7.0,7.0,12.0,63.0,28.0,4.0,6.0,4.0,3.0,6
1942,18.0,5.0,2.0,5.0,5.0,10.0,6.0,8.0,62.0,30.0,8.0,6.0,2.0,3.0,6
1943,19.0,5.0,3.0,7.0,7.0,12.0,8.0,11.0,65.0,29.0,6.0,5.0,0.0,3.0,6
1944,20.0,4.0,3.0,4.0,6.0,10.0,8.0,8.0,64.0,21.0,9.0,7.0,4.0,3.0,6
1945,21.0,6.0,3.0,3.0,9.0,11.0,6.0,11.0,57.0,21.0,3.0,7.0,3.0,3.0,6
1946,22.0,3.0,5.0,1.0,8.0,13.0,3.0,10.0,69.0,28.0,9.0,3.0,6.0,3.0,6
1947,23.0,3.0,5.0,5.0,7.0,12.0,8.0,5.0,64.0,18.0,9.0,8.0,5.0,3.0,6
1948,24.0,1.0,5.0,3.0,6.0,16.0,8.0,6.0,75.0,29.0,6.0,6.0,3.0,3.0,6
1949,25.0,2.0,3.0,2.0,5.0,13.0,6.0,8.0,64.0,23.0,6.0,10.0,3.0,3.0,6
1950,26.0,2.0,5.0,5.0,5.0,12.0,10.0,12.0,65.0,22.0,7.0,7.0,3.0,3.0,6
1951,27.0,8.0,5.0,0.0,6.0,8.0,9.0,10.0,68.0,26.0,7.0,6.0,2.0,3.0,6
1952,28.0,3.0,3.0,2.0,4.0,6.0,3.0,8.0,26.0,7.0,2.0,1.0,2.0,3.0,6
1953,29.0,14.0,3.0,11.0,9.0,8.0,2.0,5.0,43.0,23.0,1.0,7.0,5.0,3.0,6
1954,30.0,13.0,2.0,7.0,17.0,9.0,5.0,6.0,44.0,16.0,5.0,8.0,2.0,3.0,6
1955,31.0,7.0,2.0,7.0,9.0,12.0,4.0,6.0,51.0,22.0,2.0,10.0,5.0,3.0,6
1956,32.0,13.0,5.0,10.0,8.0,6.0,2.0,8.0,45.0,24.0,5.0,8.0,7.0,3.0,6
1957,33.0,9.0,5.0,10.0,10.0,10.0,3.0,2.0,57.0,21.0,9.0,7.0,5.0,3.0,6
1958,34.0,11.0,2.0,5.0,9.0,7.0,1.0,3.0,58.0,33.0,3.0,7.0,3.0,3.0,6
1959,35.0,7.0,1.0,12.0,6.0,9.0,3.0,3.0,51.0,31.0,1.0,9.0,8.0,3.0,6
1960,36.0,11.0,5.0,11.0,8.0,16.0,1.0,5.0,53.0,24.0,2.0,7.0,4.0,3.0,6
1961,37.0,13.0,1.0,5.0,9.0,11.0,5.0,5.0,53.0,26.0,1.0,8.0,6.0,3.0,6
1962,38.0,8.0,1.0,12.0,5.0,9.0,6.0,5.0,48.0,20.0,2.0,13.0,6.0,3.0,6
1963,39.0,7.0,2.0,12.0,11.0,15.0,3.0,3.0,49.0,17.0,4.0,11.0,5.0,3.0,6
1964,40.0,16.0,1.0,7.0,5.0,12.0,4.0,7.0,46.0,21.0,5.0,9.0,7.0,3.0,6
1965,41.0,9.0,2.0,9.0,11.0,15.0,1.0,4.0,51.0,20.0,1.0,8.0,7.0,3.0,6
1966,42.0,13.0,3.0,8.0,12.0,12.0,4.0,6.0,46.0,21.0,2.0,10.0,5.0,3.0,6
1967,43.0,9.0,5.0,9.0,17.0,8.0,4.0,7.0,45.0,18.0,2.0,5.0,4.0,3.0,6
1968,44.0,6.0,7.0,13.0,11.0,17.0,0.0,6.0,53.0,18.0,3.0,5.0,5.0,3.0,6
1969,45.0,9.0,4.0,12.0,5.0,8.0,2.0,11.0,52.0,31.0,2.0,5.0,4.0,3.0,6
1970,46.0,10.0,3.0,10.0,10.0,16.0,2.0,5.0,47.0,15.0,3.0,4.0,8.0,3.0,6
1971,47.0,8.0,3.0,9.0,11.0,14.0,4.0,8.0,48.0,19.0,2.0,8.0,8.0,3.0,6
1972,48.0,10.0,3.0,11.0,11.0,9.0,1.0,6.0,45.0,20.0,3.0,11.0,6.0,3.0,6
1973,49.0,11.0,2.0,14.0,9.0,12.0,0.0,9.0,44.0,21.0,2.0,6.0,2.0,3.0,6
1974,50.0,16.0,1.0,11.0,5.0,12.0,3.0,5.0,49.0,20.0,2.0,9.0,5.0,3.0,6
1975,51.0,8.0,4.0,11.0,4.0,14.0,4.0,4.0,54.0,24.0,3.0,12.0,4.0,3.0,6
1976,52.0,14.0,2.0,5.0,7.0,15.0,2.0,3.0,57.0,28.0,1.0,6.0,4.0,3.0,6
1977,53.0,9.0,2.0,10.0,8.0,7.0,4.0,5.0,51.0,22.0,2.0,9.0,7.0,3.0,6
1978,54.0,11.0,5.0,6.0,7.0,12.0,4.0,8.0,55.0,25.0,0.0,8.0,4.0,3.0,6
1979,55.0,12.0,1.0,9.0,10.0,14.0,2.0,4.0,49.0,20.0,4.0,7.0,8.0,3.0,6
1980,1.0,8.0,2.0,9.0,11.0,3.0,7.0,3.0,55.0,13.0,12.0,4.0,6.0,3.5,6
1981,2.0,6.0,2.0,10.0,10.0,4.0,15.0,6.0,58.0,17.0,9.0,2.0,8.0,3.5,6
1982,3.0,6.0,4.0,5.0,12.0,4.0,12.0,9.0,50.0,11.0,10.0,1.0,8.0,3.5,6
1983,4.0,8.0,8.0,15.0,10.0,5.0,8.0,3.0,51.0,11.0,6.0,4.0,8.0,3.5,6
1984,5.0,3.0,2.0,14.0,12.0,6.0,10.0,9.0,52.0,11.0,10.0,1.0,9.0,3.5,6
1985,6.0,3.0,4.0,13.0,6.0,2.0,8.0,9.0,42.0,12.0,9.0,5.0,13.0,3.5,6
1986,7.0,2.0,4.0,9.0,10.0,2.0,13.0,7.0,60.0,17.0,4.0,2.0,10.0,3.5,6
1987,8.0,10.0,3.0,13.0,4.0,7.0,10.0,6.0,51.0,10.0,9.0,6.0,9.0,3.5,6
1988,9.0,4.0,3.0,15.0,7.0,2.0,4.0,6.0,47.0,15.0,8.0,5.0,8.0,3.5,6
1989,10.0,5.0,2.0,10.0,5.0,3.0,12.0,5.0,58.0,15.0,5.0,8.0,8.0,3.5,6
1990,11.0,7.0,2.0,6.0,10.0,1.0,6.0,12.0,53.0,17.0,8.0,3.0,9.0,3.5,6
1991,12.0,11.0,4.0,7.0,12.0,4.0,14.0,6.0,50.0,11.0,11.0,3.0,10.0,3.5,6
1992,13.0,8.0,2.0,6.0,13.0,3.0,20.0,10.0,55.0,10.0,13.0,2.0,6.0,3.5,6
1993,14.0,7.0,4.0,18.0,8.0,7.0,6.0,4.0,47.0,14.0,10.0,3.0,7.0,3.5,6
1994,15.0,9.0,1.0,14.0,11.0,3.0,6.0,8.0,38.0,8.0,6.0,5.0,11.0,3.5,6
1995,16.0,4.0,2.0,9.0,13.0,9.0,9.0,12.0,51.0,12.0,6.0,3.0,8.0,3.5,6
1996,17.0,6.0,4.0,8.0,10.0,6.0,14.0,7.0,58.0,13.0,5.0,6.0,5.0,3.5,6
1997,18.0,11.0,2.0,9.0,14.0,5.0,5.0,2.0,46.0,15.0,8.0,4.0,12.0,3.5,6
1998,19.0,8.0,3.0,9.0,8.0,6.0,9.0,5.0,57.0,13.0,14.0,2.0,9.0,3.5,6
1999,20.0,7.0,3.0,15.0,12.0,5.0,8.0,3.0,47.0,14.0,10.0,3.0,7.0,3.5,6
2000,21.0,8.0,3.0,4.0,19.0,2.0,6.0,13.0,46.0,11.0,6.0,2.0,8.0,3.5,6
2001,22.0,11.0,1.0,9.0,10.0,2.0,10.0,7.0,42.0,6.0,11.0,8.0,13.0,3.5,6
2002,23.0,4.0,6.0,7.0,13.0,6.0,10.0,10.0,53.0,12.0,9.0,4.0,8.0,3.5,6
2003,24.0,10.0,5.0,6.0,10.0,4.0,8.0,15.0,45.0,12.0,4.0,1.0,10.0,3.5,6
2004,25.0,7.0,5.0,9.0,12.0,4.0,12.0,3.0,53.0,15.0,9.0,1.0,9.0,3.5,6
2005,26.0,8.0,1.0,7.0,15.0,2.0,10.0,6.0,52.0,13.0,16.0,4.0,8.0,3.5,6
2006,27.0,10.0,2.0,9.0,11.0,7.0,13.0,4.0,56.0,15.0,6.0,4.0,6.0,3.5,6
2007,28.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,26.0,8.0,3.0,3.0,4.0,3.5,6
2008,29.0,7.0,1.0,6.0,10.0,15.0,4.0,7.0,47.0,19.0,2.0,6.0,11.0,3.5,6
2009,30.0,4.0,3.0,8.0,8.0,11.0,5.0,9.0,43.0,17.0,2.0,13.0,6.0,3.5,6
2010,31.0,2.0,2.0,11.0,6.0,15.0,4.0,5.0,58.0,17.0,8.0,6.0,11.0,3.5,6
2011,32.0,4.0,3.0,17.0,8.0,5.0,2.0,10.0,42.0,20.0,5.0,9.0,10.0,3.5,6
2012,33.0,8.0,4.0,8.0,9.0,5.0,0.0,6.0,44.0,19.0,6.0,14.0,11.0,3.5,6
2013,34.0,5.0,5.0,11.0,4.0,10.0,1.0,16.0,44.0,16.0,4.0,9.0,10.0,3.5,6
2014,35.0,6.0,2.0,11.0,6.0,10.0,3.0,1.0,46.0,18.0,5.0,12.0,10.0,3.5,6
2015,36.0,5.0,4.0,10.0,9.0,8.0,0.0,8.0,43.0,17.0,5.0,14.0,10.0,3.5,6
2016,37.0,5.0,4.0,7.0,11.0,6.0,3.0,8.0,48.0,17.0,3.0,10.0,11.0,3.5,6
2017,38.0,7.0,5.0,12.0,10.0,8.0,2.0,7.0,41.0,13.0,6.0,8.0,15.0,3.5,6
2018,39.0,4.0,2.0,6.0,10.0,13.0,1.0,7.0,46.0,15.0,7.0,17.0,10.0,3.5,6
2019,40.0,4.0,3.0,14.0,6.0,7.0,1.0,11.0,44.0,20.0,4.0,8.0,9.0,3.5,6
2020,41.0,5.0,2.0,4.0,10.0,16.0,2.0,7.0,49.0,15.0,8.0,13.0,9.0,3.5,6
2021,42.0,4.0,1.0,14.0,10.0,6.0,3.0,12.0,41.0,21.0,1.0,11.0,6.0,3.5,6
2022,43.0,11.0,2.0,7.0,7.0,5.0,4.0,6.0,46.0,24.0,2.0,14.0,8.0,3.5,6
2023,44.0,5.0,1.0,13.0,12.0,10.0,4.0,7.0,52.0,19.0,8.0,6.0,5.0,3.5,6
2024,45.0,6.0,6.0,12.0,10.0,10.0,4.0,6.0,47.0,20.0,1.0,4.0,15.0,3.5,6
2025,46.0,4.0,5.0,9.0,14.0,12.0,2.0,7.0,44.0,14.0,5.0,10.0,6.0,3.5,6
2026,47.0,4.0,3.0,10.0,7.0,9.0,2.0,11.0,39.0,14.0,4.0,17.0,11.0,3.5,6
2027,48.0,3.0,2.0,9.0,6.0,11.0,3.0,8.0,54.0,24.0,6.0,10.0,10.0,3.5,6
2028,49.0,6.0,3.0,6.0,5.0,10.0,3.0,8.0,44.0,14.0,4.0,12.0,16.0,3.5,6
2029,50.0,10.0,5.0,10.0,9.0,7.0,6.0,1.0,48.0,21.0,4.0,13.0,9.0,3.5,6
2030,51.0,7.0,1.0,9.0,11.0,8.0,2.0,7.0,40.0,13.0,1.0,11.0,15.0,3.5,6
2031,52.0,8.0,4.0,8.0,11.0,7.0,2.0,13.0,39.0,18.0,4.0,6.0,8.0,3.5,6
2032,53.0,6.0,3.0,17.0,9.0,10.0,2.0,3.0,44.0,15.0,6.0,8.0,11.0,3.5,6
2033,54.0,6.0,4.0,12.0,10.0,9.0,2.0,13.0,42.0,14.0,6.0,7.0,9.0,3.5,6
2034,55.0,6.0,2.0,11.0,14.0,9.0,1.0,4.0,40.0,18.0,2.0,13.0,12.0,3.5,6
2035,1.0,3.0,14.0,9.0,3.0,10.0,10.0,7.0,57.0,11.0,4.0,11.0,5.0,2.5,5
2036,2.0,10.0,14.0,9.0,6.0,15.0,7.0,4.0,58.0,6.0,6.0,6.0,5.0,2.5,5
2037,3.0,7.0,17.0,11.0,7.0,4.0,8.0,3.0,51.0,5.0,8.0,12.0,1.0,2.5,5
2038,4.0,8.0,15.0,7.0,3.0,13.0,5.0,2.0,66.0,13.0,8.0,11.0,3.0,2.5,5
2039,5.0,10.0,9.0,10.0,4.0,13.0,9.0,5.0,59.0,17.0,5.0,10.0,1.0,2.5,5
2040,6.0,8.0,14.0,9.0,6.0,10.0,4.0,7.0,54.0,9.0,10.0,4.0,3.0,2.5,5
2041,7.0,10.0,11.0,11.0,7.0,18.0,7.0,4.0,58.0,9.0,4.0,8.0,2.0,2.5,5
2042,8.0,14.0,12.0,7.0,3.0,18.0,7.0,2.0,57.0,6.0,6.0,11.0,3.0,2.5,5
2043,9.0,11.0,7.0,5.0,3.0,13.0,12.0,7.0,56.0,8.0,5.0,9.0,2.0,2.5,5
2044,10.0,12.0,14.0,10.0,2.0,13.0,8.0,4.0,58.0,7.0,8.0,10.0,4.0,2.5,5
2045,11.0,8.0,11.0,10.0,1.0,9.0,13.0,2.0,65.0,11.0,10.0,8.0,6.0,2.5,5
2046,12.0,14.0,6.0,6.0,5.0,10.0,9.0,3.0,55.0,6.0,9.0,10.0,3.0,2.5,5
2047,13.0,7.0,12.0,8.0,2.0,9.0,15.0,4.0,58.0,6.0,5.0,14.0,1.0,2.5,5
2048,14.0,5.0,12.0,16.0,5.0,16.0,7.0,6.0,58.0,10.0,8.0,8.0,2.0,2.5,5
2049,15.0,14.0,13.0,8.0,5.0,14.0,7.0,2.0,60.0,10.0,7.0,9.0,2.0,2.5,5
2050,16.0,9.0,12.0,6.0,3.0,10.0,6.0,3.0,59.0,11.0,11.0,12.0,5.0,2.5,5
2051,17.0,8.0,8.0,8.0,4.0,8.0,7.0,4.0,56.0,11.0,7.0,8.0,5.0,2.5,5
2052,18.0,12.0,13.0,9.0,3.0,10.0,12.0,4.0,60.0,9.0,8.0,9.0,3.0,2.5,5
2053,19.0,7.0,9.0,9.0,7.0,17.0,8.0,3.0,59.0,5.0,9.0,8.0,6.0,2.5,5
2054,20.0,8.0,14.0,16.0,1.0,11.0,8.0,3.0,58.0,8.0,8.0,6.0,7.0,2.5,5
2055,21.0,7.0,11.0,8.0,6.0,10.0,9.0,6.0,50.0,10.0,4.0,9.0,6.0,2.5,5
2056,22.0,8.0,14.0,11.0,8.0,12.0,9.0,1.0,55.0,7.0,5.0,13.0,3.0,2.5,5
2057,23.0,6.0,10.0,14.0,3.0,6.0,11.0,1.0,54.0,12.0,4.0,13.0,8.0,2.5,5
2058,24.0,8.0,7.0,4.0,7.0,11.0,13.0,7.0,60.0,12.0,4.0,9.0,5.0,2.5,5
2059,25.0,14.0,11.0,9.0,4.0,14.0,11.0,2.0,55.0,11.0,3.0,7.0,4.0,2.5,5
2060,26.0,11.0,11.0,11.0,5.0,10.0,7.0,5.0,50.0,8.0,3.0,10.0,4.0,2.5,5
2061,27.0,8.0,9.0,9.0,3.0,11.0,10.0,3.0,56.0,10.0,5.0,12.0,9.0,2.5,5
2062,28.0,5.0,4.0,5.0,2.0,3.0,6.0,2.0,22.0,5.0,1.0,2.0,3.0,2.5,5
2063,29.0,5.0,8.0,9.0,7.0,12.0,13.0,3.0,60.0,17.0,5.0,3.0,7.0,2.5,5
2064,30.0,5.0,7.0,11.0,6.0,11.0,20.0,5.0,67.0,20.0,6.0,1.0,5.0,2.5,5
2065,31.0,3.0,5.0,7.0,8.0,12.0,12.0,3.0,63.0,27.0,6.0,3.0,13.0,2.5,5
2066,32.0,7.0,6.0,10.0,5.0,13.0,10.0,3.0,57.0,21.0,3.0,4.0,5.0,2.5,5
2067,33.0,4.0,7.0,9.0,7.0,10.0,12.0,8.0,54.0,20.0,4.0,8.0,9.0,2.5,5
2068,34.0,6.0,10.0,8.0,7.0,9.0,11.0,6.0,57.0,16.0,7.0,2.0,14.0,2.5,5
2069,35.0,5.0,9.0,9.0,3.0,13.0,12.0,5.0,57.0,19.0,5.0,9.0,6.0,2.5,5
2070,36.0,4.0,1.0,9.0,5.0,8.0,15.0,3.0,57.0,20.0,4.0,6.0,12.0,2.5,5
2071,37.0,4.0,5.0,6.0,4.0,13.0,12.0,3.0,69.0,26.0,6.0,5.0,9.0,2.5,5
2072,38.0,8.0,7.0,10.0,10.0,4.0,12.0,9.0,46.0,15.0,6.0,5.0,12.0,2.5,5
2073,39.0,2.0,15.0,16.0,2.0,8.0,10.0,3.0,62.0,18.0,6.0,1.0,10.0,2.5,5
2074,40.0,3.0,3.0,11.0,2.0,3.0,16.0,8.0,60.0,27.0,5.0,5.0,10.0,2.5,5
2075,41.0,7.0,4.0,9.0,2.0,9.0,19.0,5.0,63.0,19.0,10.0,4.0,6.0,2.5,5
2076,42.0,3.0,6.0,7.0,8.0,6.0,18.0,6.0,59.0,23.0,4.0,10.0,6.0,2.5,5
2077,43.0,4.0,8.0,9.0,5.0,11.0,13.0,4.0,63.0,20.0,5.0,6.0,9.0,2.5,5
2078,44.0,2.0,7.0,8.0,10.0,15.0,4.0,6.0,51.0,17.0,7.0,9.0,11.0,2.5,5
2079,45.0,6.0,5.0,10.0,6.0,12.0,13.0,5.0,54.0,15.0,5.0,4.0,14.0,2.5,5
2080,46.0,7.0,8.0,6.0,3.0,7.0,14.0,7.0,59.0,21.0,5.0,5.0,12.0,2.5,5
2081,47.0,11.0,8.0,3.0,8.0,15.0,5.0,5.0,56.0,21.0,4.0,2.0,10.0,2.5,5
2082,48.0,3.0,5.0,7.0,4.0,12.0,10.0,5.0,61.0,24.0,7.0,8.0,12.0,2.5,5
2083,49.0,8.0,8.0,4.0,3.0,17.0,7.0,7.0,63.0,18.0,10.0,4.0,9.0,2.5,5
2084,50.0,6.0,8.0,8.0,4.0,16.0,9.0,7.0,60.0,15.0,8.0,6.0,7.0,2.5,5
2085,51.0,5.0,6.0,9.0,3.0,12.0,13.0,3.0,58.0,22.0,3.0,7.0,11.0,2.5,5
2086,52.0,7.0,3.0,5.0,1.0,9.0,20.0,6.0,63.0,22.0,5.0,3.0,14.0,2.5,5
2087,53.0,5.0,10.0,9.0,10.0,11.0,11.0,4.0,58.0,19.0,2.0,6.0,8.0,2.5,5
2088,54.0,3.0,9.0,10.0,4.0,11.0,16.0,2.0,68.0,22.0,7.0,3.0,8.0,2.5,5
2089,55.0,8.0,5.0,7.0,7.0,12.0,12.0,5.0,60.0,19.0,6.0,3.0,8.0,2.5,5
2090,1.0,5.0,16.0,14.0,7.0,6.0,7.0,13.0,40.0,7.0,0.0,12.0,9.0,2.0,4
2091,2.0,2.0,8.0,8.0,9.0,9.0,8.0,11.0,41.0,11.0,1.0,16.0,7.0,2.0,4
2092,3.0,4.0,9.0,7.0,5.0,10.0,4.0,15.0,40.0,8.0,2.0,13.0,15.0,2.0,4
2093,4.0,8.0,11.0,8.0,8.0,7.0,8.0,12.0,48.0,11.0,4.0,7.0,6.0,2.0,4
2094,5.0,4.0,5.0,14.0,7.0,8.0,2.0,11.0,35.0,8.0,3.0,15.0,13.0,2.0,4
2095,6.0,7.0,6.0,14.0,3.0,7.0,8.0,12.0,40.0,4.0,4.0,9.0,15.0,2.0,4
2096,7.0,6.0,12.0,6.0,4.0,7.0,3.0,13.0,45.0,15.0,2.0,9.0,8.0,2.0,4
2097,8.0,5.0,12.0,13.0,6.0,9.0,8.0,12.0,44.0,7.0,2.0,11.0,9.0,2.0,4
2098,9.0,6.0,13.0,7.0,7.0,10.0,6.0,16.0,48.0,5.0,5.0,7.0,8.0,2.0,4
2099,10.0,6.0,8.0,8.0,7.0,5.0,8.0,13.0,43.0,7.0,6.0,9.0,14.0,2.0,4
2100,11.0,11.0,10.0,4.0,3.0,9.0,9.0,5.0,45.0,8.0,1.0,14.0,9.0,2.0,4
2101,12.0,5.0,12.0,8.0,8.0,6.0,10.0,7.0,51.0,13.0,3.0,11.0,10.0,2.0,4
2102,13.0,4.0,14.0,13.0,2.0,15.0,5.0,10.0,50.0,6.0,1.0,10.0,10.0,2.0,4
2103,14.0,7.0,7.0,6.0,6.0,7.0,9.0,13.0,39.0,10.0,2.0,10.0,10.0,2.0,4
2104,15.0,5.0,8.0,8.0,6.0,13.0,4.0,8.0,46.0,10.0,3.0,14.0,12.0,2.0,4
2105,16.0,9.0,8.0,14.0,5.0,6.0,9.0,11.0,43.0,10.0,2.0,10.0,8.0,2.0,4
2106,17.0,3.0,13.0,11.0,5.0,11.0,8.0,8.0,53.0,13.0,3.0,12.0,8.0,2.0,4
2107,18.0,6.0,7.0,14.0,10.0,7.0,6.0,8.0,42.0,11.0,0.0,9.0,11.0,2.0,4
2108,19.0,10.0,6.0,10.0,6.0,4.0,7.0,6.0,37.0,14.0,0.0,8.0,13.0,2.0,4
2109,20.0,3.0,10.0,10.0,8.0,11.0,5.0,6.0,55.0,14.0,4.0,11.0,7.0,2.0,4
2110,21.0,11.0,11.0,3.0,4.0,15.0,4.0,11.0,52.0,16.0,0.0,13.0,6.0,2.0,4
2111,22.0,7.0,12.0,5.0,6.0,11.0,7.0,8.0,47.0,11.0,0.0,9.0,8.0,2.0,4
2112,23.0,4.0,10.0,8.0,10.0,6.0,7.0,11.0,44.0,12.0,2.0,13.0,10.0,2.0,4
2113,24.0,2.0,9.0,8.0,7.0,14.0,6.0,10.0,46.0,7.0,3.0,10.0,17.0,2.0,4
2114,25.0,2.0,14.0,10.0,6.0,8.0,10.0,11.0,53.0,10.0,2.0,7.0,9.0,2.0,4
2115,26.0,9.0,7.0,9.0,11.0,7.0,4.0,6.0,38.0,8.0,6.0,11.0,8.0,2.0,4
2116,27.0,11.0,10.0,10.0,7.0,9.0,7.0,9.0,51.0,12.0,3.0,9.0,3.0,2.0,4
2117,28.0,1.0,3.0,2.0,0.0,5.0,3.0,6.0,25.0,8.0,4.0,1.0,5.0,2.0,4
2118,29.0,3.0,12.0,4.0,1.0,4.0,8.0,12.0,58.0,10.0,14.0,13.0,6.0,2.0,4
2119,30.0,10.0,11.0,5.0,3.0,8.0,2.0,11.0,46.0,13.0,8.0,10.0,7.0,2.0,4
2120,31.0,16.0,7.0,2.0,4.0,5.0,9.0,11.0,45.0,11.0,8.0,11.0,9.0,2.0,4
2121,32.0,11.0,10.0,3.0,4.0,3.0,8.0,6.0,54.0,5.0,16.0,14.0,7.0,2.0,4
2122,33.0,10.0,8.0,5.0,2.0,3.0,10.0,8.0,51.0,10.0,10.0,13.0,6.0,2.0,4
2123,34.0,10.0,9.0,4.0,4.0,6.0,5.0,13.0,47.0,9.0,13.0,11.0,7.0,2.0,4
2124,35.0,10.0,10.0,2.0,2.0,4.0,6.0,12.0,51.0,10.0,11.0,15.0,8.0,2.0,4
2125,36.0,9.0,9.0,2.0,4.0,2.0,9.0,15.0,48.0,8.0,10.0,14.0,8.0,2.0,4
2126,37.0,12.0,10.0,3.0,3.0,2.0,6.0,8.0,48.0,12.0,12.0,13.0,9.0,2.0,4
2127,38.0,8.0,9.0,2.0,3.0,3.0,6.0,8.0,53.0,14.0,11.0,13.0,8.0,2.0,4
2128,39.0,8.0,14.0,1.0,1.0,7.0,11.0,7.0,61.0,11.0,5.0,12.0,9.0,2.0,4
2129,40.0,12.0,9.0,4.0,2.0,0.0,9.0,10.0,56.0,12.0,12.0,8.0,4.0,2.0,4
2130,41.0,9.0,11.0,4.0,0.0,3.0,8.0,9.0,55.0,10.0,10.0,12.0,6.0,2.0,4
2131,42.0,7.0,12.0,4.0,6.0,5.0,8.0,13.0,53.0,15.0,11.0,16.0,1.0,2.0,4
2132,43.0,7.0,6.0,2.0,4.0,2.0,7.0,12.0,45.0,11.0,9.0,16.0,13.0,2.0,4
